lincs_id	chembl_id
BRD-K54529596	CHEMBL1560
BRD-K54529596	CHEMBL894999
BRD-K54546524	CHEMBL2356215
BRD-K54556307	CHEMBL1201318
BRD-K54556307	CHEMBL1273251
BRD-K54568510	CHEMBL1736483
BRD-K54568510	CHEMBL2876179
BRD-K54589358	CHEMBL3184317
BRD-K54589358	CHEMBL4023637
BRD-K54595917	CHEMBL3561531
BRD-K54657957	CHEMBL1702037
BRD-K54657957	CHEMBL2897685
BRD-K54665485	CHEMBL259388
BRD-K54665485	CHEMBL920512
BRD-K54674709	CHEMBL1084058
BRD-K54674709	CHEMBL1103838
BRD-K54676281	CHEMBL3182493
BRD-K54676281	CHEMBL4021813
BRD-K54704028	CHEMBL254372
BRD-K54704028	CHEMBL909030
BRD-K54708045	CHEMBL370152
BRD-K54728231	CHEMBL3039295
BRD-K54729176	CHEMBL320497
BRD-K54729176	CHEMBL791020
BRD-K54759182	CHEMBL1492500
BRD-K54759182	CHEMBL3082043
BRD-K54770957	CHEMBL1147624
BRD-K54770957	CHEMBL416146
BRD-K54770957	CHEMBL621832
BRD-K54790157	CHEMBL1475
BRD-K54805796	CHEMBL3561331
BRD-K54822582	CHEMBL2359061
BRD-K54822582	CHEMBL3707629
BRD-K54857308	CHEMBL2358148
BRD-K54857308	CHEMBL3707780
BRD-K54889769	CHEMBL2355416
BRD-K54906270	CHEMBL338115
BRD-K54906270	CHEMBL819678
BRD-K54987996	CHEMBL3818384
BRD-K55034111	CHEMBL1126279
BRD-K55034111	CHEMBL267648
BRD-K55034111	CHEMBL623139
BRD-K55034844	CHEMBL1710843
BRD-K55034844	CHEMBL2783665
BRD-K55044200	CHEMBL1082
BRD-K55044200	CHEMBL748111
BRD-K55055802	CHEMBL636828
BRD-K55055802	CHEMBL681
BRD-K55100062	CHEMBL2358300
BRD-K55100062	CHEMBL3707784
BRD-K55106630	CHEMBL3188448
BRD-K55106630	CHEMBL4027882
BRD-K55127134	CHEMBL1149584
BRD-K55127134	CHEMBL648404
BRD-K55127134	CHEMBL726
BRD-K55127335	CHEMBL550294
BRD-K55127335	CHEMBL961827
BRD-K55129824	CHEMBL3561904
BRD-K55179756	CHEMBL1705419
BRD-K55179756	CHEMBL2793412
BRD-K55186349	CHEMBL2158347
BRD-K55187425	CHEMBL1241855
BRD-K55187425	CHEMBL1646670
BRD-K55191674	CHEMBL1129718
BRD-K55191674	CHEMBL29
BRD-K55191674	CHEMBL3308256
BRD-K55191674	CHEMBL616640
BRD-K55204560	CHEMBL2360158
BRD-K55204560	CHEMBL3734482
BRD-K55216615	CHEMBL1707684
BRD-K55216615	CHEMBL2792169
BRD-K55250441	CHEMBL1539
BRD-K55250441	CHEMBL917241
BRD-K55282910	CHEMBL2359115
BRD-K55293774	CHEMBL2355244
BRD-K55332332	CHEMBL1152407
BRD-K55332332	CHEMBL34990
BRD-K55332332	CHEMBL659583
BRD-K55344148	CHEMBL1128444
BRD-K55344148	CHEMBL13698
BRD-K55344148	CHEMBL623015
BRD-K55395145	CHEMBL1201258
BRD-K55395145	CHEMBL1273130
BRD-K55420858	CHEMBL1033621
BRD-K55420858	CHEMBL570841
BRD-K55424922	CHEMBL1316374
BRD-K55424922	CHEMBL1764158
BRD-K55430733	CHEMBL258465
BRD-K55430733	CHEMBL917636
BRD-K55454768	CHEMBL1377300
BRD-K55454768	CHEMBL1949055
BRD-K55461955	CHEMBL2136764
BRD-K55462201	CHEMBL1667810
BRD-K55462201	CHEMBL39878
BRD-K55462201	CHEMBL668145
BRD-K55468218	CHEMBL1134178
BRD-K55468218	CHEMBL267930
BRD-K55468218	CHEMBL874595
BRD-K55478147	CHEMBL454652
BRD-K55478147	CHEMBL902763
BRD-K55487965	CHEMBL1526989
BRD-K55487965	CHEMBL2349697
BRD-K55502647	CHEMBL1619994
BRD-K55502647	CHEMBL2817523
BRD-K55557659	CHEMBL1474223
BRD-K55569739	CHEMBL3561861
BRD-K55578148	CHEMBL2134127
BRD-K55591206	CHEMBL297453
BRD-K55591206	CHEMBL3046220
BRD-K55591206	CHEMBL679543
BRD-K55630727	CHEMBL1393974
BRD-K55630727	CHEMBL2027506
BRD-K55666799	CHEMBL2144998
BRD-K55677650	CHEMBL317229
BRD-K55677650	CHEMBL775718
BRD-K55696337	CHEMBL1122185
BRD-K55696337	CHEMBL84
BRD-K55696337	CHEMBL875167
BRD-K55703048	CHEMBL1037621
BRD-K55703048	CHEMBL589390
BRD-K55722623	CHEMBL1551703
BRD-K55722623	CHEMBL2415948
BRD-K55748775	CHEMBL3044646
BRD-K55748775	CHEMBL47529
BRD-K55748775	CHEMBL677933
BRD-K55767450	CHEMBL3188837
BRD-K55767450	CHEMBL4028271
BRD-K55844427	CHEMBL1352844
BRD-K55844427	CHEMBL1913825
BRD-K55860636	CHEMBL2136649
BRD-K55890295	CHEMBL1063238
BRD-K55890295	CHEMBL569102
BRD-K55896440	CHEMBL3561786
BRD-K55910052	CHEMBL2355924
BRD-K55930204	CHEMBL1127971
BRD-K55930204	CHEMBL16
BRD-K55930204	CHEMBL3307855
BRD-K55930204	CHEMBL615769
BRD-K55938002	CHEMBL1716845
BRD-K55938002	CHEMBL2784950
BRD-K55966568	CHEMBL1128415
BRD-K55966568	CHEMBL274654
BRD-K55966568	CHEMBL4496
BRD-K55966568	CHEMBL631008
BRD-K55966666	CHEMBL236484
BRD-K55966666	CHEMBL909182
BRD-K55971699	CHEMBL3560188
BRD-K55972177	CHEMBL1394015
BRD-K55972177	CHEMBL2027547
BRD-K56024573	CHEMBL1446506
BRD-K56047318	CHEMBL158897
BRD-K56064827	CHEMBL3638651
BRD-K56064827	CHEMBL59451
BRD-K56064827	CHEMBL703713
BRD-K56111351	CHEMBL1720128
BRD-K56111351	CHEMBL2835334
BRD-K56115039	CHEMBL1518173
BRD-K56115039	CHEMBL2340287
BRD-K56196992	CHEMBL2134949
BRD-K56231599	CHEMBL3560138
BRD-K56242781	CHEMBL3187489
BRD-K56242781	CHEMBL4026923
BRD-K56274797	CHEMBL2131016
BRD-K56277358	CHEMBL254760
BRD-K56277358	CHEMBL854601
BRD-K56301217	CHEMBL376408
BRD-K56304906	CHEMBL2362096
BRD-K56304906	CHEMBL3736732
BRD-K56307118	CHEMBL1270706
BRD-K56307118	CHEMBL1654202
BRD-K56334280	CHEMBL428676
BRD-K56334280	CHEMBL642564
BRD-K56343971	CHEMBL1229517
BRD-K56343971	CHEMBL1633487
BRD-K56349799	CHEMBL2131862
BRD-K56375979	CHEMBL1887906
BRD-K56375979	CHEMBL3003318
BRD-K56403959	CHEMBL1883966
BRD-K56403959	CHEMBL2999768
BRD-K56411643	CHEMBL3182405
BRD-K56411643	CHEMBL4021725
BRD-K56429665	CHEMBL1200666
BRD-K56429665	CHEMBL1273764
BRD-K56446541	CHEMBL1368620
BRD-K56446541	CHEMBL1929934
BRD-K56450018	CHEMBL3188197
BRD-K56450018	CHEMBL4027631
BRD-K56450366	CHEMBL276915
BRD-K56450366	CHEMBL628812
BRD-K56473018	CHEMBL3561639
BRD-K56477805	CHEMBL1404277
BRD-K56477805	CHEMBL2049991
BRD-K56478238	CHEMBL1123532
BRD-K56478238	CHEMBL11458
BRD-K56478238	CHEMBL621956
BRD-K56483755	CHEMBL3561823
BRD-K56483981	CHEMBL311909
BRD-K56483981	CHEMBL730479
BRD-K56489029	CHEMBL3185651
BRD-K56489029	CHEMBL4025085
BRD-K56509348	CHEMBL1152047
BRD-K56509348	CHEMBL267458
BRD-K56509348	CHEMBL3307516
BRD-K56509348	CHEMBL615513
BRD-K56555032	CHEMBL1331475
BRD-K56555032	CHEMBL1804515
BRD-K56558538	CHEMBL153479
BRD-K56593336	CHEMBL1396223
BRD-K56593336	CHEMBL2032976
BRD-K56596464	CHEMBL1180496
BRD-K56596464	CHEMBL1243507
BRD-K56614220	CHEMBL1292
BRD-K56622826	CHEMBL743003
BRD-K56622826	CHEMBL78012
BRD-K56634255	CHEMBL2356784
BRD-K56658166	CHEMBL1173694
BRD-K56658166	CHEMBL1227312
BRD-K56697208	CHEMBL1595049
BRD-K56697208	CHEMBL2886062
BRD-K56699285	CHEMBL19215
BRD-K56699285	CHEMBL636264
BRD-K56700933	CHEMBL151649
BRD-K56711030	CHEMBL1887418
BRD-K56711030	CHEMBL3002046
BRD-K56712828	CHEMBL2359567
BRD-K56712828	CHEMBL3721177
BRD-K56745457	CHEMBL564201
BRD-K56751279	CHEMBL1025363
BRD-K56751279	CHEMBL571948
BRD-K56792340	CHEMBL172064
BRD-K56800335	CHEMBL1331786
BRD-K56800335	CHEMBL1805495
BRD-K56810756	CHEMBL1308
BRD-K56851771	CHEMBL1082407
BRD-K56851771	CHEMBL1113015
BRD-K56855930	CHEMBL1514777
BRD-K56855930	CHEMBL2327433
BRD-K56883821	CHEMBL2362782
BRD-K56883821	CHEMBL3737640
BRD-K56931391	CHEMBL2355627
BRD-K56940463	CHEMBL127592
BRD-K56940463	CHEMBL813417
BRD-K56957086	CHEMBL356066
BRD-K56977905	CHEMBL2144316
BRD-K56983253	CHEMBL1354140
BRD-K57011718	CHEMBL117225
BRD-K57011718	CHEMBL805992
BRD-K57016430	CHEMBL1375425
BRD-K57016430	CHEMBL1941946
BRD-K57019930	CHEMBL1453527
BRD-K57019930	CHEMBL2182841
BRD-K57033106	CHEMBL1241
BRD-K57033106	CHEMBL849796
BRD-K57037351	CHEMBL1610597
BRD-K57037351	CHEMBL2772776
BRD-K57044355	CHEMBL1090777
BRD-K57044355	CHEMBL1102064
BRD-K57064803	CHEMBL3559973
BRD-K57080016	CHEMBL1614701
BRD-K57080016	CHEMBL2766108
BRD-K57139258	CHEMBL402063
BRD-K57179821	CHEMBL1200709
BRD-K57179821	CHEMBL1273855
BRD-K57222227	CHEMBL1126362
BRD-K57222227	CHEMBL1885
BRD-K57222227	CHEMBL3307390
BRD-K57222227	CHEMBL3638177
BRD-K57222227	CHEMBL6
BRD-K57222227	CHEMBL615385
BRD-K57238941	CHEMBL551783
BRD-K57238941	CHEMBL955180
BRD-K57272712	CHEMBL3181907
BRD-K57272712	CHEMBL4021227
BRD-K57285282	CHEMBL1365261
BRD-K57285282	CHEMBL1924115
BRD-K57286317	CHEMBL3186815
BRD-K57286317	CHEMBL4026249
BRD-K57291914	CHEMBL1490434
BRD-K57291914	CHEMBL3065600
BRD-K57304726	CHEMBL305881
BRD-K57304726	CHEMBL4105951
BRD-K57304726	CHEMBL729712
BRD-K57309821	CHEMBL1731237
BRD-K57309821	CHEMBL2823255
BRD-K57350811	CHEMBL3560222
BRD-K57364182	CHEMBL2139608
BRD-K57391913	CHEMBL239226
BRD-K57393707	CHEMBL3184271
BRD-K57393707	CHEMBL4023591
BRD-K57432881	CHEMBL742231
BRD-K57432881	CHEMBL84158
BRD-K57457519	CHEMBL1370296
BRD-K57457519	CHEMBL1931965
BRD-K57480017	CHEMBL1726164
BRD-K57480017	CHEMBL2822943
BRD-K57512343	CHEMBL3561019
BRD-K57545991	CHEMBL1135728
BRD-K57545991	CHEMBL578
BRD-K57545991	CHEMBL632974
BRD-K57546357	CHEMBL491174
BRD-K57546357	CHEMBL928751
BRD-K57562268	CHEMBL1554544
BRD-K57562268	CHEMBL2421272
BRD-K57569181	CHEMBL628
BRD-K57569181	CHEMBL639993
BRD-K57631554	CHEMBL1142649
BRD-K57631554	CHEMBL601
BRD-K57631554	CHEMBL638258
BRD-K57718010	CHEMBL116943
BRD-K57718010	CHEMBL802861
BRD-K57836103	CHEMBL1906653
BRD-K57836103	CHEMBL2951361
BRD-K57873755	CHEMBL2143129
BRD-K57875380	CHEMBL1201756
BRD-K57875380	CHEMBL1272341
BRD-K57882732	CHEMBL1902294
BRD-K57882732	CHEMBL3025606
BRD-K57886322	CHEMBL1501
BRD-K57926513	CHEMBL1129143
BRD-K57926513	CHEMBL3308857
BRD-K57926513	CHEMBL616542
BRD-K57926513	CHEMBL7724
BRD-K57930080	CHEMBL110142
BRD-K57930080	CHEMBL784418
BRD-K57930253	CHEMBL1126183
BRD-K57930253	CHEMBL13209
BRD-K57930253	CHEMBL618813
BRD-K57954781	CHEMBL1563465
BRD-K57954781	CHEMBL2438199
BRD-K57974008	CHEMBL2357852
BRD-K57975631	CHEMBL1869122
BRD-K57975631	CHEMBL2978236
BRD-K58033748	CHEMBL1628667
BRD-K58033748	CHEMBL2808430
BRD-K58079191	CHEMBL3183796
BRD-K58079191	CHEMBL4023116
BRD-K58129723	CHEMBL2361372
BRD-K58129723	CHEMBL3738613
BRD-K58141791	CHEMBL1732500
BRD-K58141791	CHEMBL2879611
BRD-K58149752	CHEMBL3561915
BRD-K58214070	CHEMBL1502738
BRD-K58214070	CHEMBL3075910
BRD-K58223721	CHEMBL1327554
BRD-K58223721	CHEMBL1787078
BRD-K58265391	CHEMBL1318341
BRD-K58265391	CHEMBL1768395
BRD-K58288048	CHEMBL2140128
BRD-K58299615	CHEMBL1060117
BRD-K58299615	CHEMBL578741
BRD-K58310742	CHEMBL1879843
BRD-K58310742	CHEMBL3006504
BRD-K58318000	CHEMBL1495595
BRD-K58318000	CHEMBL3082282
BRD-K58347372	CHEMBL2354507
BRD-K58381953	CHEMBL2133683
BRD-K58443469	CHEMBL222541
BRD-K58479490	CHEMBL2140299
BRD-K58493165	CHEMBL2356525
BRD-K58499478	CHEMBL1865706
BRD-K58499478	CHEMBL2976779
BRD-K58519325	CHEMBL237561
BRD-K58547240	CHEMBL1334148
BRD-K58547240	CHEMBL1809449
BRD-K58550667	CHEMBL1059419
BRD-K58550667	CHEMBL566757
BRD-K58618158	CHEMBL1706758
BRD-K58618158	CHEMBL2792575
BRD-K58626373	CHEMBL248702
BRD-K58674774	CHEMBL1271321
BRD-K58674774	CHEMBL1654100
BRD-K58679021	CHEMBL1444568
BRD-K58685305	CHEMBL1949658
BRD-K58685305	CHEMBL289277
BRD-K58685305	CHEMBL670989
BRD-K58698715	CHEMBL1429121
BRD-K58698715	CHEMBL2154279
BRD-K58703114	CHEMBL2357838
BRD-K58772419	CHEMBL2165191
BRD-K58846134	CHEMBL1703772
BRD-K58846134	CHEMBL2789167
BRD-K58901278	CHEMBL1759977
BRD-K58901278	CHEMBL671969
BRD-K58901278	CHEMBL825
BRD-K58930050	CHEMBL284237
BRD-K58930050	CHEMBL648043
BRD-K58935841	CHEMBL1736807
BRD-K58935841	CHEMBL2873901
BRD-K58938839	CHEMBL254129
BRD-K58938839	CHEMBL910439
BRD-K58969952	CHEMBL3560189
BRD-K58980886	CHEMBL2360619
BRD-K58980886	CHEMBL3737779
BRD-K58982513	CHEMBL1718537
BRD-K58982513	CHEMBL2831623
BRD-K58999277	CHEMBL1357975
BRD-K59024967	CHEMBL1091457
BRD-K59024967	CHEMBL1105887
BRD-K59036917	CHEMBL1411333
BRD-K59036917	CHEMBL2072476
BRD-K59037100	CHEMBL1625
BRD-K59037100	CHEMBL946932
BRD-K59058747	CHEMBL1142035
BRD-K59058747	CHEMBL600
BRD-K59058747	CHEMBL639240
BRD-K59058766	CHEMBL753560
BRD-K59058766	CHEMBL90125
BRD-K59085546	CHEMBL2358544
BRD-K59139557	CHEMBL1270003
BRD-K59139557	CHEMBL1667103
BRD-K59155687	CHEMBL2132048
BRD-K59163477	CHEMBL734243
BRD-K59163477	CHEMBL74656
BRD-K59184148	CHEMBL102714
BRD-K59184148	CHEMBL778979
BRD-K59197931	CHEMBL1157878
BRD-K59197931	CHEMBL154
BRD-K59197931	CHEMBL662268
BRD-K59222562	CHEMBL1591577
BRD-K59222562	CHEMBL2888532
BRD-K59256312	CHEMBL752317
BRD-K59256312	CHEMBL87563
BRD-K59273480	CHEMBL1065789
BRD-K59273480	CHEMBL1079905
BRD-K59332007	CHEMBL319111
BRD-K59332007	CHEMBL769136
BRD-K59369769	CHEMBL572878
BRD-K59369769	CHEMBL905680
BRD-K59419204	CHEMBL1021940
BRD-K59419204	CHEMBL476833
BRD-K59429476	CHEMBL1697884
BRD-K59429476	CHEMBL2901864
BRD-K59446585	CHEMBL1872968
BRD-K59446585	CHEMBL2965904
BRD-K59453266	CHEMBL2361356
BRD-K59453266	CHEMBL3738597
BRD-K59456551	CHEMBL1159094
BRD-K59456551	CHEMBL34259
BRD-K59456551	CHEMBL660314
BRD-K59460069	CHEMBL1812029
BRD-K59460069	CHEMBL2957000
BRD-K59469039	CHEMBL1022311
BRD-K59469039	CHEMBL539947
BRD-K59470558	CHEMBL1043362
BRD-K59470558	CHEMBL607856
BRD-K59490275	CHEMBL2141030
BRD-K59501784	CHEMBL1882327
BRD-K59501784	CHEMBL3006267
BRD-K59522102	CHEMBL1806470
BRD-K59522102	CHEMBL43185
BRD-K59522102	CHEMBL667874
BRD-K59563627	CHEMBL2002074
BRD-K59570838	CHEMBL1137454
BRD-K59570838	CHEMBL26019
BRD-K59570838	CHEMBL652277
BRD-K59574735	CHEMBL1148035
BRD-K59574735	CHEMBL29292
BRD-K59574735	CHEMBL654914
BRD-K59597909	CHEMBL1772946
BRD-K59597909	CHEMBL672739
BRD-K59597909	CHEMBL828
BRD-K59632282	CHEMBL1294
BRD-K59633395	CHEMBL475908
BRD-K59633395	CHEMBL983804
BRD-K59633790	CHEMBL2311740
BRD-K59633790	CHEMBL3606474
BRD-K59650319	CHEMBL1517556
BRD-K59650319	CHEMBL2330363
BRD-K59733592	CHEMBL3560761
BRD-K59753853	CHEMBL1150385
BRD-K59753853	CHEMBL31344
BRD-K59753853	CHEMBL654552
BRD-K59753975	CHEMBL219146
BRD-K59754458	CHEMBL1822499
BRD-K59754458	CHEMBL2994657
BRD-K59761766	CHEMBL2141310
BRD-K59773493	CHEMBL1136777
BRD-K59773493	CHEMBL16300
BRD-K59773493	CHEMBL630383
BRD-K59794046	CHEMBL1050799
BRD-K59794046	CHEMBL597055
BRD-K59840856	CHEMBL1321508
BRD-K59840856	CHEMBL1775548
BRD-K59848706	CHEMBL2359418
BRD-K59848706	CHEMBL3720945
BRD-K59851896	CHEMBL464770
BRD-K59851896	CHEMBL982238
BRD-K59870400	CHEMBL2139776
BRD-K59887251	CHEMBL2134091
BRD-K59899596	CHEMBL3188896
BRD-K59899596	CHEMBL4028330
BRD-K59946561	CHEMBL1236469
BRD-K59946561	CHEMBL1648714
BRD-K59962020	CHEMBL1038248
BRD-K59962020	CHEMBL374350
BRD-K59983611	CHEMBL1243
BRD-K60002680	CHEMBL1891817
BRD-K60002680	CHEMBL3036987
BRD-K60019754	CHEMBL2357920
BRD-K60038276	CHEMBL1513
BRD-K60060639	CHEMBL1550996
BRD-K60060639	CHEMBL2411571
BRD-K60129749	CHEMBL1884525
BRD-K60129749	CHEMBL3002282
BRD-K60143275	CHEMBL1867351
BRD-K60143275	CHEMBL2976488
BRD-K60160658	CHEMBL1027
BRD-K60160658	CHEMBL730048
BRD-K60174629	CHEMBL733351
BRD-K60174629	CHEMBL79993
BRD-K60184833	CHEMBL296407
BRD-K60184833	CHEMBL677763
BRD-K60202068	CHEMBL392334
BRD-K60218670	CHEMBL1270113
BRD-K60218670	CHEMBL1665704
BRD-K60228169	CHEMBL1300017
BRD-K60228169	CHEMBL1678363
BRD-K60230970	CHEMBL3822444
BRD-K60230970	CHEMBL64925
BRD-K60230970	CHEMBL715296
BRD-K60237333	CHEMBL1135810
BRD-K60237333	CHEMBL573
BRD-K60237333	CHEMBL631548
BRD-K60242118	CHEMBL2354559
BRD-K60274257	CHEMBL1159134
BRD-K60274257	CHEMBL269733
BRD-K60274257	CHEMBL3307884
BRD-K60274257	CHEMBL616141
BRD-K60298136	CHEMBL1324296
BRD-K60298136	CHEMBL1780261
BRD-K60321290	CHEMBL2135749
BRD-K60334624	CHEMBL3560702
BRD-K60343011	CHEMBL2139355
BRD-K60369935	CHEMBL1019097
BRD-K60369935	CHEMBL1643
BRD-K60379529	CHEMBL2356733
BRD-K60476892	CHEMBL333985
BRD-K60476892	CHEMBL808020
BRD-K60511616	CHEMBL1144
BRD-K60511616	CHEMBL784387
BRD-K60527064	CHEMBL3188602
BRD-K60527064	CHEMBL4028036
BRD-K60558220	CHEMBL2001494
BRD-K60571253	CHEMBL354245
BRD-K60623809	CHEMBL1128355
BRD-K60623809	CHEMBL13485
BRD-K60623809	CHEMBL4043
BRD-K60623809	CHEMBL624025
BRD-K60640630	CHEMBL1161
BRD-K60640630	CHEMBL791826
BRD-K60659225	CHEMBL3188204
BRD-K60659225	CHEMBL4027638
BRD-K60690191	CHEMBL3833952
BRD-K60690191	CHEMBL614639
BRD-K60690191	CHEMBL66654
BRD-K60690191	CHEMBL710340
BRD-K60762818	CHEMBL1136705
BRD-K60762818	CHEMBL621684
BRD-K60762818	CHEMBL72
BRD-K60770992	CHEMBL1127461
BRD-K60770992	CHEMBL531
BRD-K60770992	CHEMBL626423
BRD-K60772276	CHEMBL2391905
BRD-K60772276	CHEMBL3782150
BRD-K60774644	CHEMBL2136888
BRD-K60840479	CHEMBL2139717
BRD-K60865324	CHEMBL2135490
BRD-K60866521	CHEMBL2216870
BRD-K60866521	CHEMBL3374403
BRD-K60870698	CHEMBL1329235
BRD-K60870698	CHEMBL1799047
BRD-K60895275	CHEMBL1439124
BRD-K60895275	CHEMBL2175188
BRD-K60907894	CHEMBL353846
BRD-K60923938	CHEMBL439496
BRD-K60932973	CHEMBL1154335
BRD-K60932973	CHEMBL34095
BRD-K60932973	CHEMBL352
BRD-K60932973	CHEMBL662400
BRD-K60944301	CHEMBL3561328
BRD-K60965159	CHEMBL1864014
BRD-K60965159	CHEMBL2932306
BRD-K60984759	CHEMBL1893115
BRD-K60984759	CHEMBL3031239
BRD-K60993486	CHEMBL3560434
BRD-K61044449	CHEMBL2134603
BRD-K61050052	CHEMBL1869780
BRD-K61050052	CHEMBL2975810
BRD-K61053657	CHEMBL1617726
BRD-K61053657	CHEMBL2817855
BRD-K61079130	CHEMBL3184708
BRD-K61079130	CHEMBL4024028
BRD-K61082257	CHEMBL2355432
BRD-K61097567	CHEMBL1147620
BRD-K61097567	CHEMBL621827
BRD-K61097567	CHEMBL9843
BRD-K61102114	CHEMBL2357390
BRD-K61105081	CHEMBL2359459
BRD-K61105081	CHEMBL3721016
BRD-K61106942	CHEMBL1877309
BRD-K61106942	CHEMBL3009123
BRD-K61127355	CHEMBL2358414
BRD-K61127831	CHEMBL2220661
BRD-K61127831	CHEMBL3379968
BRD-K61177364	CHEMBL45281
BRD-K61177364	CHEMBL677713
BRD-K61192372	CHEMBL1044406
BRD-K61192372	CHEMBL1773
BRD-K61217870	CHEMBL1066403
BRD-K61217870	CHEMBL1080810
BRD-K61220066	CHEMBL3561892
BRD-K61236135	CHEMBL1921714
BRD-K61236135	CHEMBL41632
BRD-K61236135	CHEMBL672534
BRD-K61248029	CHEMBL1437859
BRD-K61248029	CHEMBL2173201
BRD-K61250553	CHEMBL2040771
BRD-K61250553	CHEMBL675661
BRD-K61250553	CHEMBL841
BRD-K61269089	CHEMBL244948
BRD-K61314889	CHEMBL562310
BRD-K61314889	CHEMBL957333
BRD-K61323504	CHEMBL239767
BRD-K61327230	CHEMBL1420
BRD-K61401890	CHEMBL393417
BRD-K61413806	CHEMBL1390785
BRD-K61413806	CHEMBL2021188
BRD-K61463582	CHEMBL40583
BRD-K61463582	CHEMBL672568
BRD-K61480498	CHEMBL434302
BRD-K61496577	CHEMBL1201392
BRD-K61496577	CHEMBL1273380
BRD-K61551326	CHEMBL3560113
BRD-K61559475	CHEMBL378104
BRD-K61627029	CHEMBL1346913
BRD-K61627029	CHEMBL1837602
BRD-K61662457	CHEMBL511475
BRD-K61662457	CHEMBL941629
BRD-K61679744	CHEMBL1271117
BRD-K61679744	CHEMBL1653327
BRD-K61717269	CHEMBL2139663
BRD-K61718261	CHEMBL1554155
BRD-K61718261	CHEMBL2422293
BRD-K61737877	CHEMBL761574
BRD-K61737877	CHEMBL92461
BRD-K61753121	CHEMBL3560679
BRD-K61776140	CHEMBL2131973
BRD-K61788733	CHEMBL3560374
BRD-K61829047	CHEMBL520231
BRD-K61829047	CHEMBL989519
BRD-K61860715	CHEMBL3393606
BRD-K61872587	CHEMBL1867798
BRD-K61872587	CHEMBL2976929
BRD-K61873274	CHEMBL2361829
BRD-K61873274	CHEMBL3738123
BRD-K61921568	CHEMBL1732227
BRD-K61921568	CHEMBL2823778
BRD-K61923775	CHEMBL1724457
BRD-K61923775	CHEMBL2831975
BRD-K61953981	CHEMBL1903857
BRD-K61953981	CHEMBL2953271
BRD-K61965677	CHEMBL3186205
BRD-K61965677	CHEMBL4025639
BRD-K61981833	CHEMBL2133181
BRD-K61993165	CHEMBL1374135
BRD-K61993165	CHEMBL1942995
BRD-K62012036	CHEMBL1131
BRD-K62012036	CHEMBL776091
BRD-K62019540	CHEMBL3186032
BRD-K62019540	CHEMBL4025466
BRD-K62056274	CHEMBL1806492
BRD-K62056274	CHEMBL288591
BRD-K62056274	CHEMBL670385
BRD-K62056344	CHEMBL2355554
BRD-K62103095	CHEMBL114166
BRD-K62103095	CHEMBL796704
BRD-K62191543	CHEMBL2135304
BRD-K62200014	CHEMBL1150849
BRD-K62200014	CHEMBL653946
BRD-K62200014	CHEMBL760
BRD-K62206109	CHEMBL737244
BRD-K62206109	CHEMBL78498
BRD-K62221994	CHEMBL716165
BRD-K62221994	CHEMBL71917
BRD-K62289640	CHEMBL70488
BRD-K62289640	CHEMBL719522
BRD-K62290501	CHEMBL2355595
BRD-K62300190	CHEMBL1622626
BRD-K62300190	CHEMBL2814934
BRD-K62310379	CHEMBL1473
BRD-K62310379	CHEMBL855271
BRD-K62363391	CHEMBL1043
BRD-K62363391	CHEMBL735860
BRD-K62368279	CHEMBL3183038
BRD-K62368279	CHEMBL4022358
BRD-K62374253	CHEMBL295619
BRD-K62374253	CHEMBL3044913
BRD-K62374253	CHEMBL677904
BRD-K62409349	CHEMBL3187000
BRD-K62409349	CHEMBL4026434
BRD-K62412498	CHEMBL1527792
BRD-K62412498	CHEMBL2351853
BRD-K62466453	CHEMBL1456711
BRD-K62466453	CHEMBL2212448
BRD-K62493605	CHEMBL1721480
BRD-K62493605	CHEMBL2835408
BRD-K62558637	CHEMBL2135949
BRD-K62586643	CHEMBL1702337
BRD-K62586643	CHEMBL2895467
BRD-K62609077	CHEMBL1235966
BRD-K62609077	CHEMBL1646912
BRD-K62683350	CHEMBL1353716
BRD-K62714735	CHEMBL3182760
BRD-K62714735	CHEMBL4022080
BRD-K62716919	CHEMBL1878512
BRD-K62716919	CHEMBL3009606
BRD-K62736196	CHEMBL1128754
BRD-K62736196	CHEMBL3308701
BRD-K62736196	CHEMBL420
BRD-K62736196	CHEMBL615968
BRD-K62737565	CHEMBL697231
BRD-K62737565	CHEMBL940
BRD-K62768824	CHEMBL3561746
BRD-K62792802	CHEMBL312487
BRD-K62792802	CHEMBL740106
BRD-K62810658	CHEMBL1154372
BRD-K62810658	CHEMBL35482
BRD-K62810658	CHEMBL612618
BRD-K62810658	CHEMBL661689
BRD-K62818989	CHEMBL2360506
BRD-K62818989	CHEMBL3737334
BRD-K62853937	CHEMBL2145374
BRD-K62858456	CHEMBL1145602
BRD-K62858456	CHEMBL29188
BRD-K62858456	CHEMBL654813
BRD-K62881454	CHEMBL2359332
BRD-K62881454	CHEMBL3720777
BRD-K62902879	CHEMBL1863988
BRD-K62902879	CHEMBL2931899
BRD-K62910157	CHEMBL155886
BRD-K62917576	CHEMBL3182469
BRD-K62917576	CHEMBL4021789
BRD-K62929068	CHEMBL228862
BRD-K62959606	CHEMBL2375205
BRD-K62959606	CHEMBL67166
BRD-K62959606	CHEMBL715407
BRD-K62965247	CHEMBL289228
BRD-K62965247	CHEMBL667114
BRD-K62970326	CHEMBL2141850
BRD-K62980388	CHEMBL1879787
BRD-K62980388	CHEMBL3012062
